0.01	3.370839876020519	3.9176964867734383
0.011117844613624535	3.370839876020674	3.9176964867736004
0.012360646885270006	3.370839876020769	3.9176964867736976
0.013742375139431405	3.370839876021624	3.917696486774457
0.01527855914223351	3.3708398760486546	3.917696486798381
0.016986464646342472	3.3708398766502277	3.917696487332426
0.018885287447286226	3.3708398861125626	3.9176964957501177
0.02099636913225622	3.3708399954505968	3.917696593224475
0.02334343694627272	3.3708409528647203	3.917697448753097
0.025952870471660214	3.370847481701297	3.9177032978243087
0.02885399811814427	3.3708830175258484	3.9177352237017393
0.03207942675593427	3.371040867706838	3.9178774775618765
0.03566540819666266	3.3716247103615973	3.918405413443411
0.039652246641198624	3.3734557953537183	3.920067240292331
0.04408475167379618	3.378406046637797	3.9245776121832665
0.04901274189394899	3.390115393995902	3.9352906145678097
0.05449160484646104	3.414680431528102	3.9578596486875806
0.06058291954299835	3.460955864829321	4.000545685736862
0.06735514857187726	3.5401193461014278	4.07382576026774
0.07488440757497258	3.664365756183809	4.189145023624837
0.08325532074018731	3.844928345641125	4.35698494779506
0.09256197192468744	4.089898182952141	4.584724366300234
0.10290896209893517	4.402403053335924	4.874892583953086
0.11441258499653377	4.779602327504803	5.224300982625826
0.12720213418345722	5.212726972326676	5.624257919347954
0.1414213562373095	5.688128259385064	6.061752433564663
0.15723006636944478	6.189064788624815	6.521255497174181
0.17480594464853597	6.6978123604200315	6.986694397897908
0.19434653301402743	7.197659485601533	7.443201769478461
0.21607145552466073	7.6744466795929736	7.878377383136747
0.24022488679628623	8.117473186359602	8.282965379813517
0.26707829637266545	8.519766935311386	8.650990339333859
0.2969334998742855	8.877841068644537	8.979483589171934
0.3301260512182007	9.19112109600895	9.267962175312844
0.36702901403534094	9.461226519413158	9.51780968881334
0.40805715467367387	9.69125183382092	9.731670658301795
0.4536716039139658	9.885138523895684	9.91292629688825
0.5043850397929288	10.04718041938007	10.06528137370687
0.5607674497854611	10.181668495014433	10.192464910899844
0.6234525371093255	10.292659567830421	10.29803157218457
0.6931448431551464	10.38384393416025	10.385243958269388
0.7706276660934068	10.458485421265083	10.457014837429737
0.8567718646586627	10.519410719602394	10.515891133563837
0.9525456460600361	10.569028599564502	10.56406412303405
1.0590254480280077	10.609367264638959	10.60339619034696
1.1774080373049491	10.642118149106018	10.635454564682746
1.3090239605589062	10.668681141222686	10.661547585956779
1.4553524989005293	10.690208507158458	10.682760900539714
1.6180382940826255	10.707644867321756	10.699991156563138
1.7989098332504747	10.721761724611596	10.713975755838497
2.	10.733187284669448	10.725318994647942
2.	10.733187284669448	10.725318994647942
2.349237886176038	10.737856041444934	10.732087352882159
2.75945932292243	10.741222845496402	10.737004454905282
3.241313193385525	10.743652819577418	10.740574346556235
3.8073078774317572	10.745407971733018	10.74316492990532
4.47213595499958	10.746676538231595	10.745044214754076
5.253055608807534	10.747593925568193	10.746407167109707
6.1703386272000955	10.748257656333873	10.747395472481223
7.247796636776956	10.74873804650189	10.748112020640985
8.513399225207847	10.749085844926846	10.748631488679571
10.	10.749337708816402	10.749008056074553
